,Date :,7/9/2021 11:53,,,,,,,,,,,
,Motion Threshold (au):,18,,,,,,,,,,,
,Detection Method:,Linear,,,,,,,,,,,
,Min Freeze Duration (f):,30,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Component Details,,,,,,,,,,,,
,Component Name,Start Time,Duration (s),Start Frame,Duration Frames,,,,,,,,
,Sound 1, 0:02:00.000,30,3600,900,,,,,,,,
,Sound 2, 0:04:02.000,30,7260,900,,,,,,,,
,Sound 3, 0:06:04.000,30,10920,900,,,,,,,,
,Shock 1, 0:02:30.000,2,4500,60,,,,,,,,
,Shock 2, 0:04:32.000,2,8160,60,,,,,,,,
,Shock 3, 0:06:34.000,2,11820,60,,,,,,,,
,,,,,,,,,,,,,
Animal ID,Experiment,Trial,Box,Animal,Group,Component Name,Freeze Cnt,Time Freezing,Pct Total Time Freezing,Pct Component Time Freezing,Avg Motion Index,Min Motion Index,Max Motion Index
210614_19,VF070621_113614,day0_trial10,Chamber 2,,,Sound 1,2,29.967,5.81,99.89,0.06,0,25
210614_19,VF070621_113614,day0_trial10,Chamber 2,,,Sound 2,1,30,5.81,100,0.02,0,3
210614_19,VF070621_113614,day0_trial10,Chamber 2,,,Sound 3,1,30,5.81,100,0.01,0,4
210614_19,VF070621_113614,day0_trial10,Chamber 2,,,Shock 1,1,2,0.39,100,1.4,0,15
210614_19,VF070621_113614,day0_trial10,Chamber 2,,,Shock 2,1,2,0.39,100,0.55,0,6
210614_19,VF070621_113614,day0_trial10,Chamber 2,,,Shock 3,1,2,0.39,100,2.45,0,17
,,,,,,,,,,,,,
210614_20,VF070621_114709,day0_trial11,Chamber1,,,Sound 1,4,28.3,5.48,94.33,1.38,0,45
210614_20,VF070621_114709,day0_trial11,Chamber1,,,Sound 2,1,30,5.81,100,0.26,0,14
210614_20,VF070621_114709,day0_trial11,Chamber1,,,Sound 3,1,30,5.81,100,0,0,0
210614_20,VF070621_114709,day0_trial11,Chamber1,,,Shock 1,0,0,0,0,12.37,0,135
210614_20,VF070621_114709,day0_trial11,Chamber1,,,Shock 2,0,0,0,0,5.38,0,132
210614_20,VF070621_114709,day0_trial11,Chamber1,,,Shock 3,0,0,0,0,4.52,0,39
,,,,,,,,,,,,,
210614_21,VF070621_114709,day0_trial11,Chamber 2,,,Sound 1,2,29.967,5.81,99.89,0.42,0,41
210614_21,VF070621_114709,day0_trial11,Chamber 2,,,Sound 2,1,30,5.81,100,0.03,0,6
210614_21,VF070621_114709,day0_trial11,Chamber 2,,,Sound 3,1,30,5.81,100,0,0,0
210614_21,VF070621_114709,day0_trial11,Chamber 2,,,Shock 1,1,1.767,0.34,88.33,2.3,0,18
210614_21,VF070621_114709,day0_trial11,Chamber 2,,,Shock 2,1,1.7,0.33,85,1.8,0,21
210614_21,VF070621_114709,day0_trial11,Chamber 2,,,Shock 3,1,2,0.39,100,2.28,0,16
,,,,,,,,,,,,,
210614_22,VF070621_115817,day0_trial12,Chamber1,,,Sound 1,7,15.333,2.97,51.11,18.59,0,222
210614_22,VF070621_115817,day0_trial12,Chamber1,,,Sound 2,8,14.8,2.87,49.33,15.14,0,269
210614_22,VF070621_115817,day0_trial12,Chamber1,,,Sound 3,3,16.967,3.29,56.56,13.62,0,212
210614_22,VF070621_115817,day0_trial12,Chamber1,,,Shock 1,0,0,0,0,146.85,0,510
210614_22,VF070621_115817,day0_trial12,Chamber1,,,Shock 2,0,0,0,0,102.1,0,824
210614_22,VF070621_115817,day0_trial12,Chamber1,,,Shock 3,0,0,0,0,160.28,0,1520
,,,,,,,,,,,,,
210614_23,VF070621_115817,day0_trial12,Chamber 2,,,Sound 1,5,28.367,5.5,94.56,1.67,0,139
210614_23,VF070621_115817,day0_trial12,Chamber 2,,,Sound 2,1,30,5.81,100,0.39,0,15
210614_23,VF070621_115817,day0_trial12,Chamber 2,,,Sound 3,1,30,5.81,100,0.02,0,3
210614_23,VF070621_115817,day0_trial12,Chamber 2,,,Shock 1,0,0,0,0,22.3,0,252
210614_23,VF070621_115817,day0_trial12,Chamber 2,,,Shock 2,0,0,0,0,15.92,0,164
210614_23,VF070621_115817,day0_trial12,Chamber 2,,,Shock 3,0,0,0,0,52.73,0,747
,,,,,,,,,,,,,
210614_24,VF070621_120906,day0_trial13,Chamber1,,,Sound 1,6,25.967,5.03,86.56,2.02,0,42
210614_24,VF070621_120906,day0_trial13,Chamber1,,,Sound 2,4,27.367,5.3,91.22,1.23,0,52
210614_24,VF070621_120906,day0_trial13,Chamber1,,,Sound 3,2,29.967,5.81,99.89,0.25,0,22
210614_24,VF070621_120906,day0_trial13,Chamber1,,,Shock 1,0,0,0,0,9.67,0,118
210614_24,VF070621_120906,day0_trial13,Chamber1,,,Shock 2,0,0,0,0,18.32,0,124
210614_24,VF070621_120906,day0_trial13,Chamber1,,,Shock 3,0,0,0,0,79.17,0,591
,,,,,,,,,,,,,
210614_25,VF070621_120906,day0_trial13,Chamber 2,,,Sound 1,4,29.3,5.68,97.67,0.79,0,50
210614_25,VF070621_120906,day0_trial13,Chamber 2,,,Sound 2,2,29.9,5.79,99.67,0.52,0,106
210614_25,VF070621_120906,day0_trial13,Chamber 2,,,Sound 3,1,30,5.81,100,0,0,0
210614_25,VF070621_120906,day0_trial13,Chamber 2,,,Shock 1,0,0,0,0,50.48,0,556
210614_25,VF070621_120906,day0_trial13,Chamber 2,,,Shock 2,0,0,0,0,98.3,0,1024
210614_25,VF070621_120906,day0_trial13,Chamber 2,,,Shock 3,1,1,0.19,50,167.95,0,2050
,,,,,,,,,,,,,
210614_26,VF070621_122014,day0_trial_14,Chamber1,,,Sound 1,5,27.967,5.42,93.22,1.77,0,100
210614_26,VF070621_122014,day0_trial_14,Chamber1,,,Sound 2,4,28.733,5.57,95.78,1.49,0,48
210614_26,VF070621_122014,day0_trial_14,Chamber1,,,Sound 3,1,30,5.81,100,0.08,0,11
210614_26,VF070621_122014,day0_trial_14,Chamber1,,,Shock 1,0,0,0,0,23.35,0,153
210614_26,VF070621_122014,day0_trial_14,Chamber1,,,Shock 2,0,0,0,0,10.3,0,145
210614_26,VF070621_122014,day0_trial_14,Chamber1,,,Shock 3,1,1.2,0.23,60,24.8,0,183
,,,,,,,,,,,,,
210614_27,VF070621_122014,day0_trial_14,Chamber 2,,,Sound 1,4,29.567,5.73,98.56,1.17,0,88
210614_27,VF070621_122014,day0_trial_14,Chamber 2,,,Sound 2,2,29.967,5.81,99.89,0.13,0,18
210614_27,VF070621_122014,day0_trial_14,Chamber 2,,,Sound 3,1,30,5.81,100,0.11,0,10
210614_27,VF070621_122014,day0_trial_14,Chamber 2,,,Shock 1,0,0,0,0,70.33,0,756
210614_27,VF070621_122014,day0_trial_14,Chamber 2,,,Shock 2,0,0,0,0,118.93,0,1637
210614_27,VF070621_122014,day0_trial_14,Chamber 2,,,Shock 3,0,0,0,0,21.97,0,395
,,,,,,,,,,,,,
210614_28,VF070621_123130,day0_trial_15,Chamber1,,,Sound 1,4,29.367,5.69,97.89,0.62,0,43
210614_28,VF070621_123130,day0_trial_15,Chamber1,,,Sound 2,2,29.967,5.81,99.89,0.33,0,28
210614_28,VF070621_123130,day0_trial_15,Chamber1,,,Sound 3,1,30,5.81,100,0,0,0
210614_28,VF070621_123130,day0_trial_15,Chamber1,,,Shock 1,0,0,0,0,25.48,0,222
210614_28,VF070621_123130,day0_trial_15,Chamber1,,,Shock 2,0,0,0,0,25.72,0,403
210614_28,VF070621_123130,day0_trial_15,Chamber1,,,Shock 3,0,0,0,0,12.5,0,92
,,,,,,,,,,,,,
210614_29,VF070621_123130,day0_trial_15,Chamber 2,,,Sound 1,2,29.9,5.79,99.67,0.46,0,29
210614_29,VF070621_123130,day0_trial_15,Chamber 2,,,Sound 2,1,30,5.81,100,0.04,0,6
210614_29,VF070621_123130,day0_trial_15,Chamber 2,,,Sound 3,1,30,5.81,100,0.06,0,8
210614_29,VF070621_123130,day0_trial_15,Chamber 2,,,Shock 1,0,0,0,0,118.25,0,1661
210614_29,VF070621_123130,day0_trial_15,Chamber 2,,,Shock 2,0,0,0,0,18.28,0,312
210614_29,VF070621_123130,day0_trial_15,Chamber 2,,,Shock 3,1,1.167,0.23,58.33,11.88,0,144
,,,,,,,,,,,,,
210614_30,VF070621_124214,day0_trial_16,Chamber1,,,Sound 1,4,26.267,5.09,87.56,2.22,0,61
210614_30,VF070621_124214,day0_trial_16,Chamber1,,,Sound 2,3,27.4,5.31,91.33,0.93,0,38
210614_30,VF070621_124214,day0_trial_16,Chamber1,,,Sound 3,1,30,5.81,100,0,0,0
210614_30,VF070621_124214,day0_trial_16,Chamber1,,,Shock 1,0,0,0,0,18.3,0,260
210614_30,VF070621_124214,day0_trial_16,Chamber1,,,Shock 2,0,0,0,0,21.88,0,284
210614_30,VF070621_124214,day0_trial_16,Chamber1,,,Shock 3,0,0,0,0,17.75,0,144
